name,image,originalPrice,price,promotionId,discount,ratingScore,review,location,description,brandName,inStock
TH3P4G3 TH3P4G3 Mini GPU Dock Graphics Card Thunderbolt-Compatible PD 60W 40Gbps DC / ATX,https://static-01.daraz.com.bd/p/9daa3a0af5331d1d63b58d614add2db3.png,31275.00,17871.00,null,-43%,Not Available,0,China,[],No Brand,True
MSI GeForce RTX 3050 GAMING X 8G GDDR6 Graphics Card,https://static-01.daraz.com.bd/p/5e60e81eadb7a64512a7850ee4e71269.jpg,55000.00,50600.00,null,-8%,Not Available,0,Bangladesh,"['Brand &ndash; MSI', 'Model - GeForce RTX 3050 GAMING X 8G', 'Type - GDDR6', 'Size - 8GB', 'Resolution - 7680x4320', 'Core Clock - Boost: 1845 MHz', 'Memory Clock - 14 Gbps', 'BUS Type - 128-bit', 'Memory Interface - PCI Express Gen 4.0 x8', 'CUDA Cores - 2560 Units', 'Display Port - DisplayPort x 3 (v1.4a)', 'HDMI - HDMI x 1 (Supports 4K@120Hz as specified in HDMI 2.1)', 'HDCP &ndash; Yes', 'Connectors &ndash; 8 pin x1', 'Recommended PSU - 550 W', 'Consumption - 130 W', 'Multi Display &ndash; 4', 'DirectX - 12 API', 'OpenGL - 4.6', 'Dimensions - 278 x 130 x 49 mm', 'Others - 939 g', 'Warranty - 3 Years Limited Warranty']",MSI,False
Arktek Nvidia Geforce G210 1Gb Gddr3 Graphics Card,https://static-01.daraz.com.bd/p/ece593383eb1b5f080d43e68e1b17f4e.jpg,4500.00,4500.00,null,Not Available,Not Available,0,Bangladesh,[],ARKTEK,False
"Arktek graphics card akn730d3s2gl1, gt730 2gb ddr3 128 bit",https://static-01.daraz.com.bd/p/096ae14947c938b751e5ec0938360e37.jpg,7500.00,7500.00,null,Not Available,Not Available,0,Bangladesh,[],ARKTEK,False
"Arktek Graphics Card Akn730D3S2Gl1, Gt730 2Gb Ddr3 128 Bit",https://static-01.daraz.com.bd/p/096ae14947c938b751e5ec0938360e37.jpg,7500.00,7500.00,null,Not Available,Not Available,0,Bangladesh,[],ARKTEK,False
Arktek nvidia geforce g210 1gb gddr3 গ্রাফিক্স কার্ড,https://static-01.daraz.com.bd/p/f3d83c334da47fae82aba5c4788b9223.jpg,4500.00,4500.00,null,Not Available,Not Available,0,Bangladesh,[],ARKTEK,False
Arktek nvidia geforce g210 1gb gddr3 গ্রাফিক্স কার্ড,https://static-01.daraz.com.bd/p/ece593383eb1b5f080d43e68e1b17f4e.jpg,4500.00,4500.00,null,Not Available,Not Available,0,Bangladesh,[],ARKTEK,False
"Arktek graphics card akn610d3s2gl1, gt610 2gb ddr3 64bit",https://static-01.daraz.com.bd/p/f3d83c334da47fae82aba5c4788b9223.jpg,6500.00,6500.00,null,Not Available,Not Available,0,Bangladesh,[],ARKTEK,False
"Arktek graphics card akn730d3s2gl1, gt730 2gb ddr3 128 bit",https://static-01.daraz.com.bd/p/1bf6a16e037320e9927264c7f4688235.jpg,7500.00,7500.00,null,Not Available,Not Available,0,Bangladesh,[],ARKTEK,False
128Bit GDDR3 Discrete Graphics Card HD Game Video Card Desktop Computers Graphics Card,https://static-01.daraz.com.bd/p/82cef28adaaca5a1d160ec00b7c0a541.png,7767.00,5178.00,null,-33%,Not Available,0,China,[],No Brand,True
PC Motherboard Diagnostic Card 4-Digit PCI/ISA POST Code Analyzer,https://static-01.daraz.com.bd/p/606cd2d5b168abcdba4e11fc1b2a4041.jpg,1146.00,666.00,null,-42%,Not Available,0,China,[],No Brand,True
HD6700 1GB DDR5 128Bit Graphics Card PCIE 2.0 GPU for AMD,https://static-01.daraz.com.bd/p/44b0a5db5ba351b64c0da4d50d896ff4.jpg,6579.00,4386.00,null,-33%,Not Available,0,China,[],No Brand,True
"2X YUV TO RGBS YPBPR to SCART YPBPR VGA Component Transcoder Converter Game Console, RGBS to Color Difference Component",https://static-01.daraz.com.bd/p/0b9958a97ce5907d1857c5af7b74d03d.png,7741.00,5161.00,null,-33%,Not Available,0,China,[],No Brand,True
GTX650 Graphics Card 2GB DDR5 128Bit PCIE 2.0 Desktop Gaming,https://static-01.daraz.com.bd/p/241c37bc22689d0d386b65cbaed6c9bb.jpg,17517.00,9520.00,null,-46%,Not Available,0,China,[],No Brand,True
Graphics Card Bracket 5V 3PIN ARGB Graphics Card GPU Brace Chassis Decoration GPU Video Card Stand Holder,https://static-01.daraz.com.bd/p/f1713b8525300ddee7ed7015c8d7965c.png,2030.00,1015.00,null,-50%,Not Available,0,China,[],No Brand,True
Gaming Graphics Card Low Profile 1GB /VGA/ Interface PCIe x16 2.0 DDR3 Computer Accessories,https://static-01.daraz.com.bd/p/1fc0c8360a45f7bd9d5d54dd86072faf.jpg,4782.00,3188.00,null,-33%,Not Available,0,China,[],No Brand,True
PELADN RTX 2060 6G GDDR6 192Bit Graphics Card Video Card Desktop Gaming Video Card for BTC ETH Mining GPU,https://static-01.daraz.com.bd/p/29c2adf703c2dafe6ba7ecc02f63a6b7.jpg,45813.00,29504.00,null,-36%,Not Available,0,China,[],No Brand,True
A Dual 4-Pin Molex IDE to 6 Pin PCI-E Graphic Card Cable,https://static-01.daraz.com.bd/p/decf3d81a5907429861888057cb483ee.jpg,397.00,265.00,null,-33%,Not Available,0,China,[],No Brand,True
FLYEER COOLMOON GT8 Graphics Card Bracket ARGB Computer Shenguang Synchronous Horizontal Chassis Decoration Fixed GPU Support Bracket,https://static-01.daraz.com.bd/p/98444929ea9dc92bc75c5692a9c3ea3c.jpg,2662.00,1463.00,null,-45%,Not Available,0,China,[],No Brand,True
"GT210 1G Graphics Card, Video Card Gddr3 Small Fan Plug and Play Heat Dissipation Computer Accessories Computer Graphics Card for PC Working",https://static-01.daraz.com.bd/p/3520e54e9595ee49624684dcdb3435b8.jpg,4264.00,3046.00,null,-29%,Not Available,0,China,[],No Brand,True
Serviceable ELE mining card dedicated dual-power start adapter board multi-power synchronous starter 24PIN power sync line power start-up board,https://static-01.daraz.com.bd/p/c1ebf29dc019205a1ca84db6b8f1b049.jpg,1274.00,637.00,null,-50%,Not Available,0,China,"['Color: Green', 'Material: PCB', 'Interface: 4pin 24pin', 'Size: 107*51mm', 'Suitable for: all kinds of system', 'SATA Cable Length: 20cm', 'Power Supply Cable Length: 60cm', 'Brand new and high quality']",No Brand,True
HDMI-Compatible Graphics Card Virtual Display Adapter Support 3060 Graphics Lock Screen Treasure Emulator for BTC Miner,https://static-01.daraz.com.bd/p/7e24314b08393649da4bce87772b00a6.jpg,476.00,476.00,null,Not Available,Not Available,0,China,[],No Brand,True
PNY GeForce Dual Fan LHR Graphics Card RTX 3060 Ti 8GB UPRISING,https://static-01.daraz.com.bd/p/3bb82b931350cd9c713517a4bec7b41f.jpg,65000.00,58990.00,null,-9%,Not Available,0,Bangladesh,"['Brand – PNY', 'Model: GeForce RTX 3060 Ti', 'Type - GDDR6', 'Size - 8GB', 'Resolution - 7680 × 4320 @60Hz (Digital)', 'BUS Type - PCI-Express 4.0 ×16', 'Memory Interface - 256-bit', 'Stream Processors - NVIDIA Ampere Streaming Multiprocessors', 'CUDA Cores – 4864', 'Display Port - DisplayPort 1.4a (x3)', 'HDMI - HDMI 2.1', 'HDCP - HDCP Support Yes (2.3)', 'Connectors - 1 x 8-pin', 'Multi Display – 4', 'DirectX - Microsoft DirectX 12 Ultimate', 'OpenGL - OpenGL 4.6', 'Dimensions - 9.88"" x 4.41"" x 1.65""; Dual Slot', 'Others - Memory Speed: 14 Gbps, 2nd Gen Ray Tracing Cores &amp; 3rd Gen Tensor Cores', 'LHR(lite hash rate) delivers 25 MH/s ETH hash rate (est.)', 'Warranty - 03-Years Warranty']",No Brand,False
FLYEER For AMD Radeon R7 350 2G Speed Graphics Card 2GB 128Bit GDDR5 800/850MHz PCI-E 3.0 X16 HD Desktop PC Graphics Card,https://static-01.daraz.com.bd/p/80c1eff8b5e1617403c5b5cbd567ad48.jpg,15008.00,8112.00,null,-46%,Not Available,0,China,[],No Brand,True
"FLYEER 2X GT210 1G D2 64BIT Image Card, Dual-Screen Bright Image Card Supports Large and Small Chassis/All-In-One/Desktop",https://static-01.daraz.com.bd/p/3e3f91342c50b06b78d49ae77a57fe23.jpg,9221.00,5799.00,null,-37%,Not Available,0,China,[],No Brand,True
M.2 NVMe External Adapter Card PCI-E X1 External Adapter Card Converter Expansion Card Desktop Accelerator Board,https://static-01.daraz.com.bd/p/3383aa3a53353adcc57ff68998609b0b.png,1041.00,1041.00,null,Not Available,Not Available,0,China,[],No Brand,True
Gigabyte GeForce GT 1030 Low Profile D4 2G 2GB GDDR4 Graphics Card #GV-N1030D4-2G,https://static-01.daraz.com.bd/p/b1b03287e179f4fd1a01e72cfd593ed3.jpg,17000.00,10000.00,null,-41%,Not Available,0,Bangladesh,"['GeneralBrandGigabyteChipsetNVIDIA GeForceChipset ModelGeForce GT 1030ModelGigabyte GeForce GT 1030 Low Profile D4 2GPart NoGV-N1030D4-2GLTechnical InfoCUDA Core / Stream Processors384 (CUDA)Engine ClockBase: 1177 MHz (OC mode), 1151 MHz (Gaming), Boost: 1417 MHz (OC mode), 1379 MHz (Gaming)Base Engine Clock Speed1177 MHz (OC mode), 1151 MHz (Gaming)Boost Engine Clock Speed1417 MHz (OC mode), 1379 MHz (Gaming)Memory Clock2100 MHzCapacity (GB/TB)2GBMemory Bus64 bitMemory Bandwidth48 GB/sMemory TypeGDDR4Interface(s)PCI Express 3.0 x4DirectX Support12OpenGL Support4.5HDCP SupportYesSupported Operating SystemWindowsDisplay &amp; ResolutionGraphics Resolution Max.4096 x 2160Multi Display CapabilityDual DisplayPortsVGA PortNoDVI Port1HDMI Port1Display PortNoPowerPower Consumption20WRecommended PSU300WPhysical DescriptionCard Dimension150 x 69 x 15mmCooler TypeFanCooling FanSinglePCB FormATXLightingNoRGB EffectsNoPackage ContentsHDMI+DVI low profile bracket x1WarrantyWarranty Details2 yearAdditional InfoSeriesGT 1000OthersPowered by GeForce® GT 1030, Integrated with 2GB DDR4 64bit memory, Low profile design with 150 mm card length, One-click overclocking via AORUS Graphics Engine.SpecialtyLow profile design with one slot and 150mm card length saves more spaces to fit slim or smaller system. Equipped with a DVI-D and a HDMI port, the card supports up to 4K high resolution. Engineered with the high-quality chokes and capacitors, this graphic card delivers outstanding performance and durable system lifespan. Equipped with a DVI-D and a HDMI port, the card can deliver beautiful and smooth 4K video playback. The cutting edge intuitive interface allows you to tune the clock speeds, voltage, fan performance, and power target in real-time according to your own gaming requirement.Country Of OriginTaiwanMade in/ AssembleChina']",No Brand,True
M Key M.2 NVME AHCI SSD To PCI-E PCI Express 3.0 16x x4 Adapter,https://static-01.daraz.com.bd/p/5c322dcb8de74ace3faec791cd91ea80.jpg,498.00,332.00,null,-33%,Not Available,0,China,"[""M Key M.2 NVME AHCI SSD To PCI-E PCI Express 3.0 16x x4 Adapter With power supply interface Riser Card Converter For XP941 SM951 PM951 A110 SSDFeatures:1.M key M.2 NGFF SSD to PCIe X4 adapter.2.The speed and other properties is not changed,only form conversion interface.3.Support Type 2230/2242/2260/2280 type M.2 Card dimension.4.Transparent to the operating system and does not require any software drivers.System requirement:1.Motherboard: Z97 or later2.Windows 10 or laterNote:The SSD of the PCI-E NGFF NVME (M.2 M KEY SSD) interface is identified by the computer's PCI-E X4 or X8 or X16 interface (that is, the PCI-E graphics interface).Be sure to check if your computer has this interface before you buy it. If you don't have it, you can't use it.If your motherboard chipset is below 9 series, do not use PCIE X4 hard drives such as pm951, sm951, pm950!AMD chipset motherboard is not recommended for purchase!After the SSD of the PCI-E NGFF interface is transferred through the PCI-EX4 or X8 or X16 interface of the computer, entering the operating system can be correctly identified, ordinary computers can not be seen under the BIOS,Therefore, system startup is not supported unless your computer motherboard BIOS supports PCI-E device booting!Include:1x adapter riser card converter""]",No Brand,True
ARKTEK NVIDIA GeForce GT730 128bit 2GB DDR3 Graphics Card,https://static-01.daraz.com.bd/p/1bf6a16e037320e9927264c7f4688235.jpg,9200.00,7500.00,null,-18%,Not Available,0,Bangladesh,[],ARKTEK,True
Video Card Sag Holder Parts 5V 3PIN ARGB Graphics Card GPU Support Bracket Vertical GPU Mount,https://static-01.daraz.com.bd/p/1838ef92f4691e08ae4f4dd2e08fed48.png,2858.00,1429.00,null,-50%,Not Available,0,China,[],No Brand,True
Yeston New RTX3080-10GD6X BTC Mining Graphics Card 10G/320Bit/GDDR6X 19GHz 1440/1710MHz GA102/8Nm Computer Game Graphics Card,https://static-01.daraz.com.bd/p/3005347e09da63e7614a3a17a2d273bb.jpg,234954.00,148705.00,null,-37%,Not Available,0,China,[],No Brand,True
DC 12V 0.1A 2 Pin PC Case CPU Cooler Cooling Fan 40mm x 40mm x 10mm & 80mm DC 12V 2Pin PC Computer Desktop Case CPU Cooler Cooling Fan,https://static-01.daraz.com.bd/p/4bbf8bf53a033a6502ef0c24330775b6.jpg,478.00,478.00,null,Not Available,Not Available,0,China,"['2 x CPU Cooling Fan: 1* Black& Silver Tone & 1* BlackProduct Name : DC Cooling Fan;Material : Plastic/Plastic, MetalVoltage Current : DC 12V 0.1A;Pin Connector : 2 PinSize : 40 x 40 x 10mm / 1.6 inch x 1.6 inch x 0.39 inch(L*W*H);Cable Length : 22.5cm / 8.9 inch']",No Brand,True
1 Piece GX-30 Graphics Card Bracket Jack Support Frame ITX Small Chassis Graphics Card Bracket Plus,https://static-01.daraz.com.bd/p/58400edb58256d90f5b5de6155eab0d4.jpg,585.00,585.00,null,Not Available,Not Available,0,China,[],No Brand,True
HD7450 Graphics Card 64Bit 2GB GDDR3 PCI-E 2.0 X16 for AMD Radeon HD,https://static-01.daraz.com.bd/p/84133b8db4c67eed1e721e3d2f4884e5.jpg,7977.00,4091.00,null,-49%,Not Available,0,China,[],No Brand,True
4-Port RAID Controller Card PCI Expand Card 2.0 SATA II with Sil3114 Chip PCI Sata Internal Ports Raid Controller Card Accessories,https://static-01.daraz.com.bd/p/3775b49fc7d5969b0d3bd2ea410ca9ec.png,1182.00,1182.00,null,Not Available,Not Available,0,China,[],No Brand,True
"Graphics Card GPU Holder, VC-16 Mini",https://static-01.daraz.com.bd/p/de9cfef49e5f9d9e573755bf85f9eb8a.png,421.00,421.00,null,Not Available,Not Available,0,China,[],No Brand,True
Graphics Card Bracket Anti-Bending Support Frame Support 5V ARGB Motherboard Light Synchronous Black,https://static-01.daraz.com.bd/p/1820c5842b005ee7dd55f9b8b68b8037.jpg,1578.00,1578.00,null,Not Available,Not Available,0,China,[],No Brand,True
GT730 4G DDR3 128 Bit Graphics Card 700MHZ 40Nm PCIE 2.0 16X VGA+DVI+ HDMI-Compatible Video Card Parts,https://static-01.daraz.com.bd/p/5f618b43be3152a2a0fcfff199c75e3d.png,4029.00,4029.00,null,Not Available,Not Available,0,China,[],No Brand,True
PCI-E 3.0 X16 Graphics Card VGA Game Graphics Card Adapter Cable,https://static-01.daraz.com.bd/p/31450e0abe9f5b69524be0b2b7a4084d.jpg,1795.00,1795.00,null,Not Available,Not Available,0,China,[],No Brand,True
2X GT730 Image Card 64Bit GDDR3 GT 730 D3 Game Video Cards GeforceHDMI Dvi VGA Video Card,https://static-01.daraz.com.bd/p/979a202f7b7ec1e655613650fed72bf3.jpg,5852.00,5852.00,null,Not Available,Not Available,0,China,[],No Brand,True
Graphics Card GTX550Ti 6GB GPU GDDR5 192Bit Computer Desktop Graphics Card HDMI-Compatible Game Video Card,https://static-01.daraz.com.bd/p/6d5b86c6b0a7335adfdb950cfd4b07a8.png,15065.00,8323.00,null,-45%,Not Available,0,China,[],No Brand,True
Graphics Card GTX550Ti 6GB GPU GDDR5 192Bit Computer Desktop Graphics Card HDMI-Compatible Game Video Card,https://static-01.daraz.com.bd/p/6d5b86c6b0a7335adfdb950cfd4b07a8.png,12366.00,7927.00,null,-36%,Not Available,0,China,[],No Brand,True
OUMERY Graphics Card ATI6700 1GB DDR5 128BIT Desktop HD Games Computer Discrete Graphics Card PCIE 2.0 DVI-I VGA Video Card,https://static-01.daraz.com.bd/p/96cee4cb2418cee843d8da86033f2a56.jpg,10987.00,5907.00,null,-46%,Not Available,0,China,[],No Brand,True
GT8 graphics card bracket-1 x GT8 graphics card bracketBlack,https://static-01.daraz.com.bd/p/c81c739fdb24cf04d800dd1a37ac9d9a.jpg,2544.00,1320.00,null,-48%,Not Available,0,China,"['2. Double-hole fixed design, you only need to occupy 2 PC slots at the back of the chassis to install, compatible with most chassis in the market']",No Brand,True
Graphics Card GTX550Ti 6GB GPU GDDR5 192Bit Video Card Computer Desktop Graphics Card HDMI-Compatible Game Video Card,https://static-01.daraz.com.bd/p/6d5b86c6b0a7335adfdb950cfd4b07a8.png,7061.00,7061.00,null,Not Available,Not Available,0,China,[],No Brand,True
2X GBS8200 CGA/EGA/YUV/RGB to VGA Output Arcade Jamma Game HD Video Converter Board Monitor to LCD GBS-8200,https://static-01.daraz.com.bd/p/74fd262b34ed77ba6d5e52c8f6688e02.png,4589.00,4589.00,null,Not Available,Not Available,0,China,[],No Brand,True
"OUMERY HD6770 1GB 128Bit DDR5 Graphics Card PCI Express Computer Graphics Card,650MHz Core Frequency,GPU for Computer Caming",https://static-01.daraz.com.bd/p/04afeb3986fa13104743eb3df29b6f34.jpg,10566.00,6404.00,null,-39%,Not Available,0,China,[],No Brand,True
Gigabyte Radeon™ RX 6900 XT GAMING OC 16G Graphics Card,https://static-01.daraz.com.bd/p/536d42e3093cfa5500e5e2bab68b6c07.jpg,140000.00,137500.00,null,-2%,Not Available,0,Bangladesh,"['Gigabyte Radeon™ RX 6900 XT GAMING OC 16G Graphics CardResolution: 7680x4320', 'Memory Clock: 16000 MHz', 'Stream Processors: 768', 'Cooling Fan: Dual']",Gigabite,True
2GB DDR5 128Bit HDMI-Compatible VGA DVI Interface Video Card,https://static-01.daraz.com.bd/p/d613eae355f86d9e5a1325dd6109efb9.jpg,6946.00,6946.00,null,Not Available,Not Available,0,China,[],No Brand,True
Serviceable Multi Model PCI-E to USB 3.0 4 Port PCI Express Expansion Card Adapter PCI-E 15-Pin Power Connector Super Speed Up to 5Gbps 1USB/1type c,https://static-01.daraz.com.bd/p/af7c444a59a70d1cc051654858635f29.jpg,6116.00,3058.00,null,-50%,Not Available,0,China,"['Type: 1USB/1type c', 'Brand new', 'High quality', 'Safer, more efficient, more practical', 'Easy to use', 'Slots with fixed card buckle']",No Brand,True
10X Mini PCIe To PCI Express 16X Riser for Laptop External Graphics Card EXP GDC BTC Miner MPCIe To PCI-E Slot Card,https://static-01.daraz.com.bd/p/b75508888cea6f814781ac718f277ff0.png,5755.00,5755.00,null,Not Available,Not Available,0,China,[],No Brand,True
"HD6770 1GB 128Bit DDR5 PCI Express Computer Graphics Card, 650MHz",https://static-01.daraz.com.bd/p/04afeb3986fa13104743eb3df29b6f34.jpg,11328.00,6191.00,null,-45%,Not Available,0,China,[],No Brand,True
2X GT210 1GB DDR2 64Bit Graphics Card PCIE 2.0 GPU HDMI-Compatible DVI VGA Desktop Video Card,https://static-01.daraz.com.bd/p/9d775ef0c525e08887c897be9ab1f891.jpg,4936.00,4936.00,null,Not Available,Not Available,0,China,[],No Brand,True
GTX1060 3GB Video Card 192Bit GDDR5 GPU Video Card Desktop Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/ca294044be79dc76396f18d3ff749b23.png,8406.00,8406.00,null,Not Available,Not Available,0,China,[],No Brand,True
Serviceable USB 3.0 PCI-E Express 1x to16x Extender Riser Board Card Adapter SATA Cable,https://static-01.daraz.com.bd/p/6023aabfe49e63cf9888683c27ef9150.jpg,1938.00,969.00,null,-50%,Not Available,0,China,"['Color: Green', 'USB length: 60cm', 'Board Size:13cm x 4.5cm x 1.5cm(Approx.)', 'Compatible with1X，2X，4X，8X，16X card', 'Safer, more efficient, more practical', 'More safer, more efficient, more practical']",No Brand,True
Cimiva X79 DDR3 Memory CPU Game Motherboard Memory CPU Game Set Computer Motherboard-black,https://static-01.daraz.com.bd/p/5d9ad4b543eda5c98decafdde51c2135.jpg,10492.00,8071.00,null,-23%,Not Available,0,China,"['1. Good quality: the new X79-2011 quad memory motherboard, 7+1 all-solid-state CPU power supply is stable and powerful. X79 original chip! SATA3.0 interface.', '2. Motherboard size 19X23.5CM: The motherboard size of this product is 19X23.5CM, which is very suitable.', '3. Strong compatibility: This product supports server memory and ordinary memory, E5-2640, E5-2650, E5-2660, E5-2670, E5-2680 I7 and other V1 and V2 CPUs.', '4. Portability: This product is small in size and light in weight, very convenient to carry around.', '5. Easy installation: This product is very easy to install, no additional tools are needed, and the installation process is very convenient.']",Cimiva,True
COLORFUL GeForce GT710 1GD3 Graphics Card 1024M GDDR3 28Nm 1600MHZ 19W DVI+VGA+HD Video Card,https://static-01.daraz.com.bd/p/5212e3da796b4414f3f7b084b482e303.jpg,4791.00,4791.00,null,Not Available,Not Available,0,China,[],No Brand,True
2X GT210 1GB Graphics Cards 64Bit Video Card for GPU PC Games DVI-I HDMI-Compatible VGA Dual-Screen Graphics Card,https://static-01.daraz.com.bd/p/1568a22c1e8ca336ab5981d32e8e57a9.jpg,5264.00,5264.00,null,Not Available,Not Available,0,China,[],No Brand,True
HD6700 for AMD Graphics Card 1G GDDR5 128Bit 700MHz/1000MHz HD+VGA+DVI Interface PCI-E 2.0 X16 Desktop Gaming Video Card,https://static-01.daraz.com.bd/p/9a733c2f6edae9195e53a15a059a965b.png,9614.00,4807.00,null,-50%,Not Available,0,China,[],No Brand,True
Graphics Card Bracket Video Card Sag Holder Accessory Parts 5V 3PIN ARGB Graphics Card GPU Support Bracket Vertical GPU Mount,https://static-01.daraz.com.bd/p/1838ef92f4691e08ae4f4dd2e08fed48.png,2698.00,1560.00,null,-42%,Not Available,0,China,[],No Brand,True
